X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Y
0.093714,0.17644,0.5916,4.5199,352.2,0.25946,0.11741,2.519,1.2272,0.44444,0.11741,0.69859,0.21937,0.11741,469.61,0.77724,5.6678,0.11741,0.18782,39.112,1.1766,0.11286,0.14991,0.32479,0.44444,0.64292,2.2156,2.4616,5.5231,-0.43046,0.18782,120.44,3.0307,0.63965,0.11286,0.6531,82.834,0.4528,0.18053,2.9219,0.043753,0.18053,156.82,117.7,1.399,4.1213,48.0,0.093137,0.14899,4.3056,0.16807,0.32996,1.8493,1.8841,197290.0,0.18517,0.21086,0.81483,0.018815,9.3321,3.101,98.135,3.7194,2.6011,0.0
-0.010893,0.71614,-0.41003,0.40937,-197.58,0.089213,-0.014233,0.39638,0.98757,0.28386,-0.014233,-0.020502,0.044514,-0.014233,6378.9,0.05722,1.3964,-0.014233,-0.015461,28.25,1.084,-0.020644,-0.011833,0.11351,0.28386,0.061884,-0.22147,-0.57283,5.0711,0.77693,-0.015461,271.84,1.3427,-0.028827,-0.020644,0.93773,9.7187,0.30577,-0.022426,0.001334,0.68113,-0.022426,112.32,84.065,-0.15289,0.30674,27.899,-0.075855,-0.082401,0.39684,0.69423,0.74476,0.39656,0.42717,-48295.0,-0.012586,-0.038376,1.0126,0.077189,12.92,4.3419,275.26,1.326,1.2861,0.0
0.017112,0.87768,-0.006559,0.99228,-26.103,0.017112,0.02061,0.13538,1.004,0.11882,0.02061,0.024259,0.022089,0.02061,4055.7,0.089998,1.1394,0.02061,0.005764,23.8,1.2528,0.023629,0.004785,0.02061,0.11882,0.086012,1321.9890348527397,-0.041783,3.6752,0.23626,0.005764,87.061,4.1925,0.026922,0.023629,3.6508,21.708,0.14691,0.006608,0.055495,0.35186,0.006608,81.236,57.436,0.073389,0.71783,23.894,-0.03475,-0.009718,0.96052,0.84959,0.23852,0.75694,0.93592,-31.05,0.003937,0.14402,0.99606,0.23644,15.336,6.3549,86.718,4.2091,22.781,1.0
0.027724,0.51369,0.34557,1.6727,28.834,0.089233,0.017111,0.8067,1.0125,0.41439,0.017111,0.03331,0.016397,0.017111,2995.9,0.12183,1.9467,0.017111,0.004483,4.2111,1.8253,0.064262,0.007264,0.081156,0.41439,0.14249,0.17047,2.4554,4.2152,0.057231,0.004483,49.739,7.3383,0.1251,0.064262,3.8959,173.45369449941683,0.41439,0.016837,0.58112,0.1539,0.016837,53.626,49.414,0.6296,1.587,4.2637,0.018789,0.004923,1.6727,0.51369,0.13627,2.9443,2.9443,5671.4,0.012344,0.066902,0.98766,0.0,86.677,7.3865,49.125,7.43,27.119,0.0
0.14907,0.52794,-0.022117,0.95275,-18.113,0.0,0.18729,0.89415,3.5948,0.47206,0.22387,0.40012,0.085679,0.18729,625.64,0.5834,1.8941,0.18729,0.0521,13.861,10.36751572321924,0.22379,0.041466,0.18729,0.45194,0.511,6.1175,-0.039921,3.3954,0.12538,0.0521,50.623,7.2102,6.3928,0.21981,3.5948,5.1707,0.53191,0.061147,0.17585,0.051082,0.062254,36.924,23.063,1.0919,0.6611,14.764,0.10308,0.028675,0.84475,0.46809,0.13869,0.85205,0.96008,-54.97,0.061147,0.31578,0.94807,0.12678,26.332,15.826,47.528,7.6797,6.4886,0.0
0.12389,0.58904,0.12718,1.4557,-19.861,0.12389,0.16238,0.69767,1.1302,0.41096,0.16238,0.58183,0.14943,0.16238,1066.5,0.34223,1.6977,0.16238,0.12037,50.811,10.36751572321924,0.15789,0.091833,0.16238,0.41096,0.27688,1.3227,0.2142,4.2678,0.38311,0.12037,85.337,4.2771,0.26804,0.15789,1.3575,0.70484,0.72091,0.11703,0.2697,0.098257,0.11703,89.554,38.743,0.65968,0.78279,57.424,0.11868,0.087971,0.68971,0.27909,0.2338,0.69216,1.2142,2356.5,0.11516,0.30146,0.88484,0.75422,7.1835,9.421,75.51,4.8338,2.2722,0.0
-0.054089,1.0758,-0.54024,0.49483,-95.978,-0.072483,-0.049681,-0.093758,0.9686,-0.10087,-0.049681,-0.046456,0.025662,-0.049681,5400.2,0.06759,0.92951,-0.049681,-0.017533,26.444,0.7704,-0.05282,-0.019089,-0.090345,-0.10087,0.063493,-0.18056,-1.1474,4.2767,0.36353,-0.017533,133.43,2.7355,-0.049097,-0.05282,2.906,50.421,-0.094444,-0.018641,0.044446,0.50836,-0.018641,62.042,35.599,-0.26348,0.30287,25.614,-0.17522,-0.061836,0.49187,1.0694,0.36556,-0.21424,-0.20059,-10217.0,-0.03242,0.53623,1.0324,-0.063684,13.803,10.253,137.76,2.6496,6.0183,0.0
0.13457,0.72261,0.029921,1.0555,-12.654,-0.94509,0.096845,0.38387,1.4861,0.27739,0.13629,0.17978,0.081844,0.096845,2168.5,0.16832,1.3839,0.096845,0.065167,17.77,1.4202,0.12381,0.090554,0.11278,0.10108,0.22053,3.1391,0.069362,4.5373,0.46119,0.091159,148.0,2.5908,1.9314,0.15759,1.4861,247.83,0.27939,0.10604,0.075423,0.1621,0.083309,129.68,111.91,1.86,0.92124,18.921,0.099022,0.066632,0.7869,0.5387,0.38598,0.64303,0.64767,1.0555,0.10604,0.48514,0.86885,0.007219,20.54,3.2616,132.31,2.7587,3.445,0.0
0.013623,0.50014,-0.20811,0.58006,-34.248,-0.029578,0.015869,1.0005,2.6902,0.5004,0.3543931986262164,0.032023,0.005899,0.015869,11503.0,0.03173,1.9994,0.015869,0.005899,7.342,10.36751572321924,0.030731,0.005064,0.015869,-0.015947,0.027239,2.0666,-0.29184,3.0652,0.17743,0.011427,78.986,5.5946,5.5434,-0.071678,2.8032,173.45369449941683,0.5004,-0.026644,0.049111,0.54248,0.011424,35.699,28.357,0.25175,0.15831,7.1242,0.030731,0.011424,0.57475,0.49556,0.17874,0.70174,0.70174,-241.82,0.14875,0.027224,0.82071,0.0,49.714,12.872,67.237,5.4286,3.7726,1.0
0.084515,0.6829,0.11756,1.1785,2.1693,0.0,0.11101,0.46434,3.3524,0.3171,0.12608,0.16855,0.043947,0.11101,1691.9,0.21574,1.4643,0.11101,0.033114,10.668,1.0247,0.12608,0.025211,0.19234,0.28797,0.17694,8.3657,0.52522,3.3138,0.18056,0.036955,73.196,4.9866,4.8094,0.068045,3.3524,27.934,0.34138,0.020298,0.11781,0.14017,0.03761,76.061,65.393,0.86253,1.0297,10.889,0.089768,0.026777,1.1366,0.65862,0.20054,1.4167,1.5252,242.1,0.020298,0.26652,0.96749,0.076563,34.213,5.5817,71.71,5.09,14.978,0.0
-0.47916,0.86466,-0.005038,0.96107,-25.824,-0.12635,-0.47916,0.15652,0.30366,0.13534,-0.12032,-3.7027,-1.3923,-0.47916,-746.46,-0.48898,1.1565,-0.47916,-1.5779,21.394,10.36751572321924,-0.12462,-1.5779,-0.47916,-0.36106,-0.48898,-0.34728,-0.005754,4.3063,2.6335,-1.4987,112.9,3.329,0.49823,-0.11464,0.31049,0.14569,0.86684,-0.37752,0.533,-0.42224,-0.41038,66.585,45.191,-26.921,0.67054,15.08,-0.18097,-0.59597,0.14384,0.12941,0.30039,0.15456,0.98996,-102.0,-0.37768,-3.5405,1.3875,5.4051,17.061,8.0768,155.55,2.3466,0.3468,1.0
0.036555,0.48871,0.1701,1.5015,-52.35,0.036555,0.052127,0.94201,1.0724,0.46037,0.052127,0.15369,0.080536,0.052127,2037.4,0.17915,2.0462,0.052127,0.047948,100.89,1.0992,0.065975,0.033625,0.052127,0.46037,0.14729,1321.9890348527397,0.34663,5.4205,0.44369,0.047948,122.12,2.9887,0.135,0.065975,1.0993,1.3963,0.6099,0.060686,0.053725,0.15845,0.060686,164.87,63.981,0.12165,0.61557,108.19,0.030548,0.028099,1.0421,0.33918,0.33459,0.93816,1.2429,44797.0,0.067543,0.079403,0.93246,0.3248,3.6179,5.7048,113.88,3.2052,2.2154,1.0
0.09233,0.20686,0.081067,1.7452,-14.13,0.13168,0.11514,3.8342,0.53397,0.79314,0.11528,1.0584,0.27732,0.11514,509.88,0.71585,4.8342,0.11514,0.21562,65.516,10.36751572321924,0.11486,0.17291,0.11514,0.78509,0.6056,781.58,0.10006,3.9134,0.3177,0.2159,91.53,3.9878,2.0971,0.10016,0.53397,1.0002,0.88713,0.18758,0.35086,0.046651,0.21511,103.68,38.168,0.96332,0.86414,80.644,0.081917,0.15341,0.91779,0.10879,0.25077,0.97901,1.095,664.16,0.18758,0.11641,0.79364,0.1185,5.5711,9.5629,74.361,4.9085,0.6591,0.0
1.3106,0.079467,0.92053,12.584,101.12,2.3672,1.3106,11.584,4.1823,0.92053,1.3111,16.492,0.31689,1.3106,21.885,16.678,12.584,1.3106,0.31336,9.4462,1.044,1.3045,0.31336,2.7767,0.88833,16.678,2333.0,2.7029047876447874,3.2703,-0.060697,0.31342,10.011,36.458,36.458,1.2851,4.1823,173.45369449941683,0.92053,0.30727,4.2277,0.002008,0.31192,57.952,48.505,12.108,11.222,13.636,1.2898,0.30839,12.584,0.079467,0.027429,98.72057900614901,99.63600216259117,1715.4,0.30727,1.4237,0.68858,0.0,38.64,7.5249,6.9352,52.63,208.7319501091091,0.0
0.09299,0.46628,0.19646,1.4406,-43.354,0.0,0.11078,1.1446,2.4581,0.53372,0.13099,0.24846,0.057438,0.11078,1205.5,0.30279,2.1446,0.11078,0.045068,69.945,10.36751572321924,0.11444,0.037831,0.11078,0.50421,0.26464,5.6619,0.54928,3.229,0.18969,0.052717,69.722,5.235,5.0058,0.12393,2.4581,8.3903,0.55413,0.050418,0.006405,0.10731,0.046556,94.956,25.011,0.19741,0.38417,73.659,0.084033,0.034187,1.3776,0.44587,0.19102,1.4922,1.5493,332.85,0.050418,0.17423,0.95523,0.038251,5.2184,14.594,66.207,5.513,6.8724,0.0
0.17088,0.47602,0.48069,2.2788,-7.6886,0.0,0.21289,1.1007,2.5355,0.52398,0.22533,0.56635,0.089304,0.21289,767.33,0.47568,2.1007,0.21289,0.083962,65.64,1.2893,0.21957,0.067393,0.34009,0.51574,0.38743,17.64,3.3516,4.0385,0.18207,0.085442,59.38,6.1468,4.8539,0.22497,2.5355,173.45369449941683,0.52398,0.088727,0.23448,0.068067,0.086597,110.62,44.981,0.37475,1.0657,72.031,0.20602,0.081255,1.7995,0.37589,0.16269,3.6535,3.6535,5252.0,0.088727,0.32611,0.91637,0.0,5.5606,8.1145,54.112,6.7453,17.679,0.0
0.17911,0.36363,0.58204,2.6006,83.578,0.47563,0.22792,1.7386,1.1374,0.6322,0.22792,0.62679,0.14415,0.22792,558.81,0.65317,2.75,0.22792,0.13833,44.021,1.1401,0.18855,0.1087,0.60913,0.6322,0.51895,1.3015,10.713,4.7741,0.031951,0.13833,91.617,3.984,0.51852,0.18855,2.1325,173.45369449941683,0.6322,0.11443,0.99056,0.060335,0.11443,129.69,85.674,0.90131,2.0541,50.068,0.17895,0.10861,2.6006,0.36363,0.25101,11.636,11.636,34596.0,0.12077,0.28331,0.87923,0.0,8.2914,4.2604,80.552,4.5312,30.327,0.0
-0.20909,0.68728,-0.25542,0.62837,-937.44,-0.20909,-0.23884,0.25488,0.45222,0.17518,-0.23884,-0.34752,-3.8945,-0.23884,-1102.8,-0.33097,1.455,-0.23884,-4.0892,318.23,0.69492,-0.15191,-3.5797,-0.23884,0.17518,-0.28767,1321.9890348527397,-0.44957,4.9665,11.759,-4.0892,1942.2,0.18793,-0.22103,-0.15191,0.13029,173.45369449941683,0.17518,-2.6008,0.00124,-0.16078,-2.6008,2693.5,2375.2,-4.1059,0.55427,143.91,-0.16328,-2.7955,0.62837,0.68728,5.3212,0.30834,0.30834,-23645.0,-1.2113,-1.1936,2.2113,0.0,1.147,0.15367,4294.9,0.084984,0.10281,1.0
-0.04241,0.05393,0.26342,5.8845,197.3,0.0,-0.04241,17.543,0.41454,0.94607,0.3543931986262164,-0.78639,-0.10231,-0.04241,-464.14,-0.78639,18.543,-0.04241,-0.10231,0.0,10.36751572321924,-0.064084,-0.10231,-0.04241,0.51941,-0.78639,-28.885,0.38587,2.0689,-0.4928,-0.10231,236.5714454557161,8.875,8.875,-0.064084,0.43835,173.45369449941683,0.94607,-0.15459,4.8085,-0.028051,-0.15459,51.091,51.091,-30.208158261859854,4.8085,0.0,-0.064084,-0.15459,5.8845,0.05393,0.11268,1.3859,1.3859,30.87,1.0,-0.044827,0.0,0.0,432.88295799854905,7.1441,47.485,7.6867,0.60725,1.0
0.016878,0.54473,0.019355,1.0417,-91.507,0.016878,0.016878,0.50864,1.0385,0.27707,0.016878,0.03633,0.044336,0.016878,3775.7,0.096672,1.8358,0.016878,0.01421,92.344,1.0744,0.011596,0.01421,0.016878,0.27707,0.096672,1321.9890348527397,0.037504,4.5386,0.42871,0.01421,148.26,2.4618,0.021287,0.011596,1.2938,2.2886,0.35722,0.009763,0.077509,0.378,0.009763,137.65,45.304,0.056166,0.39484,95.9,-0.024186,-0.020363,0.88839,0.46458,0.4062,0.53689,0.6922,668.94,0.037083,0.060916,0.96292,0.28928,3.9526,8.0566,142.77,2.5566,2.3015,1.0
0.0807,0.59645,-0.036187,0.9201,-47.223,0.0807,0.10584,0.653,1.0857,0.38948,0.10584,0.23369,0.0862,0.10584,1513.0,0.24124,1.6766,0.10584,0.063405,35.026,1.1097,0.12018,0.048346,0.10584,0.38948,0.1991,1321.9890348527397,-0.062038,4.412,0.33927,0.063405,107.52,3.3947,0.20149,0.12018,1.6898,1.7868,0.53303,0.071997,0.067211,0.12393,0.071997,84.462,49.435,0.5038,0.5664,38.03,0.08213,0.049203,0.69864,0.45289,0.29458,0.66771,0.91382,-934.47,0.078973,0.2072,0.92103,0.36859,10.421,7.3834,99.031,3.6857,2.8617,1.0
0.021227,0.37823,0.040494,1.1071,-34.931,-0.009743,0.033741,1.6439,1.6389,0.62177,0.068879,0.089207,0.051193,0.033741,1645.5,0.22182,2.6439,0.033741,0.020588,39.496,1.0113,0.068706,0.012952,0.085943,0.16878,0.18873,1.9553,0.069663,3.7363,0.22781,0.039681,89.115,4.4011,4.4011,0.089676,1.7335,173.45369449941683,0.62177,0.054718,0.065298,0.10607,0.041923,87.756,48.26,0.1197,0.63819,38.885,0.018549,0.011318,1.1071,0.37823,0.22721,1.0697,1.0697,220.62,0.054718,0.03414,0.98054,0.0,9.2413,7.5632,84.238,4.3329,2.8194,1.0
0.5587,0.15429,0.35829,3.3222,24.422,0.10426,0.5587,5.4814,3.7944,0.84571,0.58045,3.6212,0.15727,0.5587,94.368,3.8679,6.4814,0.5587,0.14724,12.217,1.2018,0.55678,0.14724,0.71875,0.65886,3.8679,25.605,0.73508,3.8555,-0.013907,0.15297,16.823,21.696,21.696,0.44694,3.7944,173.45369449941683,0.84571,0.11779,1.386,0.008646,0.14674,28.737,16.52,4.3989,2.499,13.849,0.51872,0.13671,3.3222,0.15429,0.046091,1.7351,1.7351,2568.7,0.11779,0.66063,0.85868,0.0,29.875,22.095,14.842,24.593,7.7847,0.0
0.044743,0.81616,0.33607,1.5062,-89.361,-0.018694,0.11855,0.22525,2.4645,0.18384,0.2286,0.17856,0.048104,0.11855,2512.8,0.14525,1.2253,0.11855,0.048104,0.0,10.36751572321924,0.097513,0.018155,0.11855,0.043494,0.054821,0.88611,2.7029047876447874,2.8528,0.31215,0.053667,102.41,3.5642,2.8994,0.097653,2.5956,173.45369449941683,0.18384,0.039624,1.4615,0.27899,0.039567,4.3941,4.3941,-30.208158261859854,1.4615,0.0,0.097513,0.039567,1.2253,0.66393,0.28058,98.72057900614901,99.63600216259117,239.46,0.039863,0.24338,0.9117,0.0,432.88295799854905,83.065,98.33,3.712,208.7319501091091,1.0
0.59531,0.044336,0.047077,2.0618,90.585,0.59531,0.59531,5.4478,0.61842,0.24154,0.59531,13.427,4.9366,0.59531,25.469,14.331,22.555,0.59531,4.6252,12.52,0.93216,0.63944,4.6252,0.59531,0.24154,14.331,1321.9890348527397,0.051813,4.9239,0.34142,4.6252,77.754,4.6943,14.423,0.63944,0.89226,173.45369449941683,0.24154,4.9681,0.01733,0.002145,4.9681,257.05,244.53,134.84,1.9622,7.7427,0.59936,4.6567,2.0618,0.044336,0.21302,0.26584,0.26584,3951.3,-0.61703,2.4647,1.617,0.0,29.153,1.4926,125.73,2.903,0.14166,1.0
0.18957,0.5814,0.12886,1.2278,-24.097,0.0,0.2399,0.71951,3.6112,0.41832,0.27432,0.42409,0.0784,0.2399,749.55,0.48696,1.72,0.2399,0.066431,33.273,10.36751572321924,0.25902,0.052496,0.2399,0.32437,0.4004,7.5251,0.42186,3.5592,0.15863,0.068194,61.89,5.9431,5.7823,0.27528,3.636,27.031,0.43184,0.076231,0.053659,0.064121,0.071726,67.132,33.859,0.57587,0.63561,36.017,0.21579,0.059757,1.1946,0.56567,0.16956,1.3695,1.4137,467.0,0.076182,0.45317,0.9246,0.032309,10.97,10.78,57.175,6.3839,11.822,1.0
0.023532,0.75825,-0.11758,0.83109,-68.569,-0.004839,0.035256,0.31877,2.2753,0.24171,0.056081,0.050648,0.041716,0.035256,2915.8,0.12518,1.3188,0.035256,0.015495,47.545,1.3932,0.053499,0.010342,0.068794,0.066874,0.10972,2.5689,-0.27896,4.3594,0.32471,0.02188,114.4,3.2255,2.9611,0.054286,2.3011,5.5599,0.29245,0.023858,0.03127,0.22336,0.023513,89.313,41.768,0.079395,0.45705,48.182,-0.006163,-0.002709,0.76297,0.6961,0.31003,0.57347,0.69387,-2690.0,0.023858,0.097356,0.97573,0.20995,7.6769,8.7388,111.67,3.2687,5.3984,1.0
-0.044683,0.66614,0.28123,1.9608,-69.19,0.0,-0.044683,0.501,0.70791,0.33374,0.3543931986262164,-0.15266,-0.06312,-0.044683,-5441.5,-0.067077,1.5012,-0.044683,-0.06312,163.55,10.36751572321924,-0.014276,-0.06312,-0.044683,0.25226,-0.067077,-0.46239,0.66006,3.9183,0.90386,-0.023163,246.83,2.5106,1.1032,-0.016366,0.72105,0.7109,0.69487,-0.023118,0.44948,-1.5553,-0.020167,228.09,64.536,-0.14087,1.5332,157.55,-0.014276,-0.020167,0.86157,0.2927,0.39831,0.78329,1.6309,2330.0,0.38858,-0.13389,0.61496,1.0821,2.2317,5.6557,150.92,2.4186,1.6615,1.0
0.009294,0.78609,0.07811,1.1433,-90.07,-0.017461,0.010984,0.27211,0.99192,0.21391,0.12421,0.020144,0.020257,0.010984,14280.0,0.025561,1.2721,0.010984,0.011073,117.33,10.36751572321924,0.017639,0.00937,0.010984,0.11239,0.023412,0.15579,0.20739,5.1955,0.71237,0.045495,204.63,1.8074,1.2537,0.019335,1.1054,1.4143,0.42922,0.019492,0.15228,0.97961,0.017783,198.83,81.501,0.02915,0.73705,119.66,0.00853,0.008599,0.79299,0.54525,0.56062,0.56794,1.1396,12253.0,0.019492,0.043451,0.89153,1.0066,3.111,4.4785,200.64,1.8192,2.6336,1.0
0.003625,0.79015,-0.21231,0.61033,-166.44,0.003625,0.010335,0.24538,1.0385,0.19389,0.010335,0.018968,0.047152,0.010335,6124.3,0.059599,1.2656,0.010335,0.010348,77.152,0.83583,0.033993,0.00363,0.010335,0.19389,0.051108,1321.9890348527397,-0.31808,4.5221,0.78453,0.010348,206.79,1.7651,0.04302,0.033993,1.0439,0.49498,0.4392,0.034036,0.019859,0.36717,0.034036,117.57,40.421,0.017173,0.22286,80.123,-0.002765,-0.002769,0.42084,0.54484,0.56654,0.29048,0.65801,-7064.0,0.037075,0.018698,0.96293,1.2652,4.7309,9.0299,199.12,1.8331,1.4963,1.0
0.27573,0.55091,0.66637,4.5817,65.843,0.0,0.37817,0.81553,3.4394,0.44928,0.40696,2.0326,0.12436,0.37817,470.14,0.77636,1.8152,0.37817,0.10995,10.788,10.36751572321924,0.39972,0.080168,0.37817,0.40687,0.59041,13.885,4.5108,3.0715,0.094126,0.11651,23.086,16.376,5.5303,0.49787,3.4537,2.7222,0.72507,0.14476,1.31,0.040876,0.11622,64.598,53.81,2.7124,1.8563,12.178,0.35019,0.10182,1.5473,0.18605,0.061065,3.0413,4.9082,785.65,0.14476,0.61371,0.88217,0.61386,33.834,6.7831,19.744,18.486,23.282,1.0
0.059415,0.011488,0.65093,57.661,15.361,0.0,0.078008,86.038,3.1905,0.98842,0.082849,6.7903,0.072828,0.078008,18.046,20.226,87.046,0.078008,0.02445,58.173,10.36751572321924,0.082843,0.018623,0.078008,0.2791,18.607,17.114,1.9274,3.2373,-0.022942,0.024984,1.3553,271.02,271.02,0.097226,3.1959,173.45369449941683,0.98842,0.030474,8.7782,0.001615,0.025966,64.245,6.0719,0.11684,53.041,59.992,-0.071506,-0.022412,57.661,0.011488,0.003713,2.9267,2.9267,1124.2,0.030309,0.060111,0.97424,0.0,6.2743,60.113,1.3143,277.72,9.4471,1.0
0.063606,0.8588,0.5215,3.5075,243.67,-0.038285,0.064025,0.16442,0.73705,0.1412,0.072391,0.30785,0.13176,0.064025,3227.7,0.11308,1.1644,0.064025,0.086866,41.186,1.3269,0.066472,0.086298,0.078174,0.10981,0.1126,7.9453,1.9277,4.2814,0.32183,0.096086,111.7,3.2678,0.79137,0.05743,0.73705,6.9302,0.23446,0.077918,2.9922,0.28752,0.090186,53.075,11.888,0.76479,3.1076,44.667,0.033381,0.04529,0.84941,0.20798,0.30602,0.52196,0.86669,9968.4,0.077918,0.45046,0.91504,0.66046,8.8622,30.702,102.99,3.5439,2.7245,0.0
0.039916,0.35355,0.35191,3.8139,29.238,0.0,0.039916,1.8285,1.9576,0.64645,0.048894,0.31917,0.022434,0.039916,2938.5,0.12421,2.8285,0.039916,0.02039,39.424,1.399,0.0,0.02039,-0.049945,0.07304,0.12421,0.0,0.67284,3.6149,0.15462,0.043375,26.854,13.592,4.808,0.053409,1.9576,173.45369449941683,0.64645,0.027283,0.4286,2.9465,0.0,78.94,39.516,0.18878,2.1232,45.402,-0.004,-0.002043,1.3491,0.12506,0.073572,1.236,1.236,1449.9,0.13166,0.061746,0.87348,0.0,9.2583,9.2368,23.318,15.653,3.7428,0.0
0.11777,0.56203,0.13914,1.354,-1.8333,0.23988,0.14997,0.77164,1.1248,0.43368,0.14997,0.38161,0.12939,0.14997,937.94,0.38915,1.7793,0.14997,0.08872,30.598,1.0597,0.18318,0.069671,0.30742,0.43368,0.33186,1.2189,0.29739,4.1672,0.33003,0.08872,95.45,3.824,0.32593,0.18318,1.7088,2.3099,0.60271,0.10837,0.022575,0.073346,0.10837,112.99,82.389,0.83109,0.99346,0.10837,0.11444,0.0677,0.94682,0.39301,0.26151,0.92696,1.2882,2044.8,0.11095,0.27156,0.88905,0.38974,11.929,4.4302,84.86,4.3012,3.6131,0.0
0.006137,1.1811,0.076413,1.0972,-21.365,-0.48609,0.006197,-0.15335,2.6979,-0.18112,0.3543931986262164,0.007884,0.002297,0.006197,69566.0,0.005247,0.84667,0.006197,0.002297,30.178,10.36751572321924,0.038017,0.002275,0.006197,-0.29155,0.005196,0.98977,0.55488,3.6559,0.4085,0.015156,117.52,3.5285,2.3481,0.034514,2.8181,4.0811,-0.024459,0.012793,0.12335,1.0356,0.014091,103.56,73.382,0.027515,0.40714,29.356,0.038017,0.014091,0.73018,0.786,0.28341,-1.3152,-0.17761,346.0,0.095121,-0.033885,0.90536,-0.86496,12.095,4.9739,106.34,3.4324,19.591,1.0
-0.006319,0.508,-0.071672,0.82005,-81.979,-0.006319,-0.008052,0.94802,1.0251,0.4816,-0.008052,-0.020217,0.03689,-0.008052,7209.1,0.05063,1.9685,-0.008052,-0.011549,36.341,1.2245,0.016598,-0.009064,-0.008052,0.4816,0.054041,1321.9890348527397,-0.10644,5.6321,0.71418,-0.011549,213.73,1.7077,0.032672,0.016598,0.71035,2.3442,0.59131,0.023806,0.040614,0.33158,0.023806,162.52,126.18,-0.091035,0.64576,37.252,-0.017175,-0.024634,0.64294,0.39829,0.58557,0.71519,0.87812,-30725.0,0.02445,-0.013122,0.97555,0.22782,10.044,2.8927,208.51,1.7505,1.0354,1.0
0.38166,0.036104,0.18377,6.0899,55.482,0.76563,0.38201,25.616,1.4723,0.92486,0.38201,10.581,0.46371,0.38201,23.856,15.3,27.698,0.38201,0.32067,25.57,1.1733,0.38396,0.32038,0.76638,0.92486,15.291,4.7453,0.23556,5.5654,0.015889,0.32067,16.287,22.411,10.635,0.38396,1.1978,173.45369449941683,0.92486,0.3223,0.52756,0.002141,0.3223,61.53,35.961,4.5733,3.7784,37.646,0.21356,0.17927,6.0899,0.036104,0.044621,1.1855,1.1855,67553.0,0.32079,0.41267,0.67921,0.0,14.275,10.15,11.062,32.996,1.527,0.0
0.051459,0.54701,-0.05304,0.87052,-92.123,0.15648,0.060147,0.71043,1.1377,0.38861,0.060147,0.14683,0.10257,0.060147,2205.6,0.16549,1.8281,0.060147,0.068151,54.177,1.1049,0.044812,0.058307,0.185,0.38861,0.1496,0.57765,-0.082436,5.6599,0.59179,0.068151,192.73,1.8938,0.081923,0.044812,0.93486,1.6421,0.52599,0.050776,0.076715,0.23919,0.050776,134.48,80.301,0.39283,0.55072,61.635,0.014438,0.016359,0.65189,0.40963,0.52803,0.60398,0.8175,-24236.0,0.121,0.13242,0.879,0.35351,6.7372,4.5454,169.41,2.1545,1.3717,0.0
0.068687,0.80786,0.19476,1.2455,0.70874,-0.14679,0.074156,0.23784,1.0705,0.19214,0.095972,0.093464,0.07705,0.074156,3574.8,0.1021,1.2378,0.074156,0.06927,64.832,1.0259,0.060093,0.064162,0.11897,-0.078104,0.095333,2.7545,16.469,3.5871,0.54734,0.08899,297.2,1.2281,1.2062,0.096126,1.0705,173.45369449941683,0.19214,0.089793,0.28311,0.39357,0.056134,260.34,195.5,0.36123,1.0058,71.227,0.051764,0.048354,1.2232,0.79342,0.81426,16.248,16.248,752.74,0.089793,0.35748,0.93338,0.0,5.63,1.867,270.52,1.3493,90.524,0.0
0.10455,0.50242,0.17062,1.3396,20.256,0.001091,0.10455,0.99037,4.0266,0.49758,0.10737,0.20809,0.56647,0.10455,80.397,4.5399,1.9904,0.10455,0.025964,22.313,1.2376,0.0,0.025964,0.15173,0.38056,4.5399,0.0,0.52183,3.8348,0.12428,0.058427,245.47,1.4869,1.4869,0.015407,4.0266,173.45369449941683,0.49758,0.003826,0.013666,0.007695,0.0,60.386,38.073,0.42472,0.84966,120.27,-2.1764,-0.5405,1.3396,0.50242,0.67252,1.5218,1.5218,1166.4,0.81447,0.21011,0.18654,0.0,16.358,9.5868,45.542,8.0145,12.315,0.0
0.38085,0.24383,0.55586,3.2798,133.18,0.0,0.38085,3.1013,1.3392,0.75617,0.38803,1.562,0.30366,0.38085,218.85,1.6678,4.1013,0.38085,0.28439,56.264,1.5462,0.38335,0.28439,0.51141,0.38085,1.6678,53.443,2.775,3.8846,-0.03794,0.28497,92.829,3.932,3.932,0.38049,1.3392,173.45369449941683,0.75617,0.28412,1.226,0.019864,0.28625,136.48,80.219,1.8449,2.4331,78.594,0.35755,0.26699,3.2798,0.24383,0.25433,3.775,3.775,4261.2,0.28412,0.50366,0.71799,0.0,6.4872,4.5501,66.455,5.4924,6.6855,0.0
